fecha,hora,fecha_completa,nombre,dni,edad,sexo,direccion,barrio,metodo,latitud,longitud,año,mes,dia_semana,antecedentes
1992-09-19,12:36,2003-12-12 12:36,Lorenzo Conesa Cámara,76208728E,46,Masculino,"Carrer Calle de María Jesús Donaire, 83, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.455442,-0.38569,1992,9,Friday,
1992-09-20,00:04,1992-05-15 00:04,Carmina Cuéllar,38747971D,26,Femenino,"Carrer Avenida de Augusto Canales, 48, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.491696,-0.348599,1992,9,Friday,Enfermedad crónica
1992-09-20,01:50,1986-01-19 01:50,Matías Mate Guzman,17429830Q,58,Masculino,"Avenida Plaza Ovidio Ortiz, 90, Campanar, Valencia",Campanar,Ahorcamiento,39.506194,-0.411358,1992,9,Sunday,Abuso de sustancias
1992-09-22,10:59,2023-05-28 10:59,Jordán Carbajo Ortega,72772047R,18,Masculino,"Plaça Pasaje de Amarilis Andrés, 142, L'Eixample, Valencia",L'Eixample,Precipitación,39.467262,-0.381102,1992,9,Sunday,Trastorno bipolar
1992-09-23,23:01,2019-12-02 23:01,Jose Ignacio Omar Morcillo Seco,44769739D,48,Masculino,"Calle Avenida Galo Saavedra, 10, 8º1, Ciutat Vella, Valencia",Ciutat Vella,Ahorcamiento,39.481325,-0.399841,1992,9,Monday,Duelo reciente
1992-09-25,02:19,1997-11-09 02:19,Valerio Riba Reina,81469858V,27,Masculino,"Calle Vial de Lucía Andreu, 98, Russafa, Valencia",Russafa,Ahorcamiento,39.458383,-0.370641,1992,9,Sunday,Depresión diagnosticada
1992-10-19,04:57,2002-08-18 04:57,María José Cuesta-Pinedo,78367019Q,34,Femenino,"Carrer Avenida de Azucena Plana, 112, 8º2, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.468234,-0.310171,1992,10,Sunday,Depresión diagnosticada
1992-10-25,17:19,1986-02-01 17:19,Juan Francisco Mate Díez,67198985T,69,Masculino,"Plaça Acceso Vito Mate, 41, 4ºC, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.444717,-0.391614,1992,10,Saturday,Duelo reciente
1992-11-16,10:41,2003-09-27 10:41,Eloísa Lloret Montaña,91439883W,73,Femenino,"Plaça Glorieta de Miguel Ángel Fonseca, 80, L'Eixample, Valencia",L'Eixample,Sumersión,39.468147,-0.393315,1992,11,Saturday,Intento previo
1992-11-19,22:15,2006-07-05 22:15,Poncio Valle Carbajo,26814965R,31,Masculino,"Plaça Pasaje Paula Sans, 130, 6º2, Ciutat Vella, Valencia",Ciutat Vella,Intoxicación medicamentosa,39.482373,-0.377731,1992,11,Wednesday,Problemas económicos
1992-11-24,23:24,1989-10-30 23:24,Lupita Priego-Ariza,56177977V,63,Femenino,"Plaça Calle de Saturnina Hoyos, 55, Ciutat Vella, Valencia",Ciutat Vella,Intoxicación medicamentosa,39.475847,-0.369187,1992,11,Monday,Depresión diagnosticada
1992-11-24,19:26,2005-08-02 19:26,Balduino Pla Balaguer,36666834G,25,Masculino,"Calle Vial Ambrosio Sotelo, 17, 3º2, Poblats Marítims, Valencia",Poblats Marítims,Ahorcamiento,39.469886,-0.321871,1992,11,Tuesday,Sin antecedentes conocidos
1992-12-01,20:27,1984-09-15 20:27,Rosenda Garay-Alberdi,51901392Y,58,Femenino,"Carrer Calle de Nazario Olmo, 6, 3ºA, Quatre Carreres, Valencia",Quatre Carreres,Precipitación,39.446841,-0.354027,1992,12,Saturday,
1992-12-02,15:08,1984-10-15 15:08,Eva Trillo Pozuelo,84011044W,54,Femenino,"Calle Calle Jose Miguel Ávila, 89, El Cabanyal, Valencia",El Cabanyal,Corte/punzante,39.469708,-0.344177,1992,12,Monday,Intento previo
1992-12-03,05:05,1980-06-08 05:05,Violeta Martina Salmerón Pagès,21832897D,64,Femenino,"Plaza Ronda Ruben Escamilla, 31, L'Eixample, Valencia",L'Eixample,Intoxicación medicamentosa,39.46828,-0.365979,1992,12,Sunday,Sin antecedentes conocidos
1992-12-18,16:30,1999-05-21 16:30,Eutimio Velázquez Morante,64536785G,41,Masculino,"Calle Cañada José Manuel Bauzà, 68, Benimaclet, Valencia",Benimaclet,Intoxicación medicamentosa,39.491373,-0.347933,1992,12,Friday,Intento previo
1992-12-25,11:43,1991-06-12 11:43,Ani Solana-Catalá,43115824R,36,Femenino,"Calle Alameda de Olimpia Figuerola, 44, Patraix, Valencia",Patraix,Ahorcamiento,39.461588,-0.404317,1992,12,Wednesday,Abuso de sustancias
1992-12-28,14:11,2005-01-23 14:11,Eli Carbó Alcántara,94857827P,62,Femenino,"Plaza Via de Leandro Company, 71, Benicalap, Valencia",Benicalap,Otros,39.491765,-0.406232,1992,12,Sunday,Enfermedad crónica
1993-01-03,20:08,2017-01-15 20:08,Ruth Rosa Rozas,86234095B,68,Femenino,"Avenida C. de Blas Niño, 77, La Xerea, Valencia",La Xerea,Corte/punzante,39.463968,-0.370513,1993,1,Sunday,Duelo reciente
1993-01-18,08:11,2023-06-17 08:11,Plácido Gómez Torrijos,29902315S,64,Masculino,"Avenida Vial Andrés Felipe Ferrando, 148, Campanar, Valencia",Campanar,Sumersión,39.477312,-0.417559,1993,1,Saturday,Trastorno bipolar
1993-01-19,22:32,1996-05-10 22:32,Nilda Mateo Pérez,18091497L,45,Femenino,"Calle Via de Claudia Palomar, 36, 7ºD, Patraix, Valencia",Patraix,Ahorcamiento,39.440034,-0.399341,1993,1,Friday,Duelo reciente
1993-01-26,10:26,1983-07-11 10:26,Virginia del Escolano,48240309V,21,Femenino,"Avenida Avenida Emigdio Ricart, 112, 3ºC, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.448948,-0.390087,1993,1,Monday,Abuso de sustancias
1993-02-15,07:25,1985-06-23 07:25,María Manuela Salvador,66604567V,49,Femenino,"Avenida Pasaje Bernardita Manuel, 109, 5ºD, Russafa, Valencia",Russafa,Precipitación,39.45302,-0.37601,1993,2,Sunday,
1993-02-24,09:13,1999-03-14 09:13,Natanael Bermejo Torrecilla,34775741V,69,Masculino,"Carrer Paseo de Joaquina Guzman, 102, 1º2, Poblats Marítims, Valencia",Poblats Marítims,Ahorcamiento,39.454226,-0.317878,1993,2,Sunday,Problemas económicos
1993-03-02,21:14,2014-10-03 21:14,Quique Ferrero Vizcaíno,97349865L,37,Masculino,"Calle Camino de Rosendo Serra, 115, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.462768,-0.328357,1993,3,Friday,Enfermedad crónica
1993-03-17,21:26,1988-12-21 21:26,Samu Franco Rojas,65683763H,59,Masculino,"Calle Via Anastasia Giménez, 16, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.494868,-0.360815,1993,3,Wednesday,Sin antecedentes conocidos
1993-04-07,11:27,2018-01-21 11:27,Juanito del Alegre,37071907R,38,Masculino,"Plaça Avenida de Mónica Mena, 90, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.448117,-0.37042,1993,4,Sunday,Intento previo
1993-04-07,12:20,1987-02-17 12:20,Alicia Cid Torrijos,91181379H,56,Femenino,"Plaça Paseo de Eustaquio Guijarro, 149, Malvarrosa, Valencia",Malvarrosa,Ahorcamiento,39.482394,-0.327167,1993,4,Tuesday,Problemas económicos
1993-04-09,22:06,2016-04-10 22:06,Adán Torrens Berrocal,47889634T,56,Masculino,"Plaça Vial Cornelio Peñalver, 34, El Carme, Valencia",El Carme,Ahorcamiento,39.481977,-0.37533,1993,4,Sunday,Abuso de sustancias
1993-04-09,20:24,2008-05-20 20:24,Marianela Iglesia Salmerón,16174008V,62,Femenino,"Avenida Via de Andrés Beltran, 42, El Carme, Valencia",El Carme,Intoxicación medicamentosa,39.482361,-0.372718,1993,4,Tuesday,Enfermedad crónica
1993-04-10,20:48,1991-02-03 20:48,Nadia de Santana,35983948B,53,Femenino,"Plaza Rambla José Luis Mariño, 25, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.449378,-0.353413,1993,4,Sunday,Abuso de sustancias
1993-04-19,11:09,2001-08-21 11:09,Jose Francisco Blazquez Río,40229850K,51,Masculino,"Carrer C. de Teresita Campillo, 6, Campanar, Valencia",Campanar,Ahorcamiento,39.485482,-0.382743,1993,4,Tuesday,Intento previo
1993-04-20,03:31,1986-07-18 03:31,Baltasar Octavio Pinilla Morán,81687725M,61,Masculino,"Avenida Cañada Santiago Baños, 103, El Carme, Valencia",El Carme,Sumersión,39.468603,-0.370043,1993,4,Friday,Depresión diagnosticada
1993-05-01,18:08,2000-08-18 18:08,Georgina Carmina Téllez Camps,57460993R,65,Femenino,"Plaça Avenida de Amparo Fonseca, 101, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.468402,-0.336177,1993,5,Friday,Enfermedad crónica
1993-05-12,17:09,2008-12-10 17:09,Eutropio del Guillen,38408798V,38,Masculino,"Avenida Rambla Abril Pujadas, 38, L'Eixample, Valencia",L'Eixample,Arma de fuego,39.462604,-0.361685,1993,5,Wednesday,Depresión diagnosticada
1993-05-14,12:56,2023-02-10 12:56,Ofelia Palomar Canals,71773805M,36,Femenino,"Plaza Acceso Valentina Baena, 67, 8ºD, La Xerea, Valencia",La Xerea,Ahorcamiento,39.481357,-0.375753,1993,5,Friday,Duelo reciente
1993-05-14,15:02,1991-05-01 15:02,Vicente Abad Collado,28532770M,56,Masculino,"Plaza Calle de Cipriano Gelabert, 129, Russafa, Valencia",Russafa,Intoxicación medicamentosa,39.452814,-0.355175,1993,5,Wednesday,Abuso de sustancias
1993-05-18,14:48,2003-06-05 14:48,Pánfilo Zurita Losa,85818579J,47,Masculino,"Plaza Camino Alma Bernal, 116, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.46073,-0.380286,1993,5,Thursday,Depresión diagnosticada
1993-05-18,23:32,2002-09-13 23:32,Elpidio Lasa Cabello,23266082H,35,Masculino,"Calle Ronda de Emiliana Llamas, 135, Benimaclet, Valencia",Benimaclet,Precipitación,39.499549,-0.373078,1993,5,Friday,Trastorno bipolar
1993-05-21,12:30,1987-08-15 12:30,Arturo Ambrosio Gaya Carro,33693707H,39,Masculino,"Avenida Glorieta de Anastasio Alvarez, 117, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.438397,-0.324611,1993,5,Saturday,
1993-05-23,21:04,2021-02-26 21:04,Perla Cantón Díaz,73110413Z,61,Femenino,"Plaza Callejón Leonardo Jimenez, 41, 2ºA, Poblats Marítims, Valencia",Poblats Marítims,Precipitación,39.458325,-0.307124,1993,5,Friday,Problemas económicos
1993-06-13,21:46,2014-03-03 21:46,Rosendo Guzman Toro,63471904T,55,Masculino,"Plaça Pasaje Rafael Echevarría, 137, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.438712,-0.376573,1993,6,Monday,Depresión diagnosticada
1993-06-20,16:26,2004-10-24 16:26,Pilar Encarnacion Juliá Barriga,90472677S,53,Femenino,"Carrer Cañada de Florencio Aranda, 106, 1º1, Jesús, Valencia",Jesús,Ahorcamiento,39.450608,-0.341088,1993,6,Sunday,Depresión diagnosticada
1993-06-24,21:10,1995-03-27 21:10,Sandalio Amores Madrid,35908259S,51,Masculino,"Carrer Camino de Fortunato Aznar, 24, Patraix, Valencia",Patraix,Ahorcamiento,39.440099,-0.38957,1993,6,Monday,Enfermedad crónica
1993-07-13,12:40,1982-02-09 12:40,Ernesto Casas Cañizares,20571641G,56,Masculino,"Calle Acceso de Priscila Rincón, 38, Russafa, Valencia",Russafa,Precipitación,39.466517,-0.377236,1993,7,Tuesday,Intento previo
1993-07-19,14:12,2002-01-14 14:12,Hermenegildo Carrasco Galán,69970143A,48,Masculino,"Carrer Alameda Basilio Nebot, 32, El Carme, Valencia",El Carme,Ahorcamiento,39.457914,-0.379959,1993,7,Monday,Abuso de sustancias
1993-07-25,00:41,1985-06-27 00:41,Lucas Mayo Royo,71027736X,44,Masculino,"Calle Glorieta Isa Moliner, 104, Jesús, Valencia",Jesús,Ahorcamiento,39.452172,-0.343382,1993,7,Thursday,Problemas económicos
1993-07-28,12:19,1985-09-17 12:19,Odalys Castrillo Alcaraz,23430634M,61,Femenino,"Plaza Cuesta Victoria Arroyo, 131, 8ºA, Russafa, Valencia",Russafa,Ahorcamiento,39.454597,-0.361935,1993,7,Tuesday,Trastorno bipolar
1993-07-28,20:27,1983-06-05 20:27,Lina Graciana Castell Mariscal,24988380F,63,Femenino,"Calle Avenida de Dafne Aguiló, 116, Benimaclet, Valencia",Benimaclet,Precipitación,39.491126,-0.373918,1993,7,Sunday,
1993-08-02,20:21,1989-12-09 20:21,Leandro Bruno Montoya Garcés,13822276N,39,Masculino,"Calle C. de Moreno Carrillo, 42, 4ºC, La Xerea, Valencia",La Xerea,Ahorcamiento,39.460411,-0.376596,1993,8,Saturday,Depresión diagnosticada
1993-08-04,08:15,2018-05-17 08:15,Severo Bayo Albero,18169177M,67,Masculino,"Calle Rambla de Matías Alarcón, 49, Campanar, Valencia",Campanar,Sumersión,39.49272,-0.388153,1993,8,Thursday,Enfermedad crónica
1993-08-06,22:32,1999-05-16 22:32,Nando Esteban,52843311Y,80,Masculino,"Avenida Avenida Roberta Castillo, 88, 5º2, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.454191,-0.340869,1993,8,Sunday,Enfermedad crónica
1993-08-07,07:55,2004-11-19 07:55,Jafet Requena-Haro,56157714V,44,Masculino,"Avenida Glorieta Eric Lillo, 47, 1ºB, Ciutat Vella, Valencia",Ciutat Vella,Ahorcamiento,39.464446,-0.378636,1993,8,Friday,Problemas económicos
1993-08-16,23:42,1988-11-04 23:42,Celestino Ródenas-Hervia,59067682W,40,Masculino,"Calle Rambla de Josefina Pelayo, 80, Poblats Marítims, Valencia",Poblats Marítims,Sumersión,39.467975,-0.316632,1993,8,Friday,Trastorno bipolar
1993-08-17,23:50,1995-03-31 23:50,Teodoro Lobo Iniesta,69546123B,48,Masculino,"Avenida Avenida de Edmundo Vega, 83, 2ºA, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.481894,-0.357545,1993,8,Friday,Sin antecedentes conocidos
1993-08-23,11:28,1989-05-05 11:28,Nadia Sacristán Diego,55961908X,48,Femenino,"Avenida Ronda de María Luisa Piñol, 68, 2ºD, Poblats Marítims, Valencia",Poblats Marítims,Sumersión,39.449291,-0.311685,1993,8,Friday,Duelo reciente
1993-08-23,23:10,1996-10-17 23:10,Miguel Ángel Lamas Carmona,51159574F,40,Masculino,"Calle Camino Macarena Ochoa, 36, 5ºA, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.480755,-0.34809,1993,8,Thursday,Intento previo
1993-09-05,07:00,2021-06-03 07:00,Javier Donaire Bartolomé,43419962X,85,Masculino,"Calle Calle Verónica Meléndez, 100, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.463735,-0.38395,1993,9,Thursday,Sin antecedentes conocidos
1993-09-15,23:29,1989-07-28 23:29,Azeneth Llanos Cid,25087493J,31,Femenino,"Carrer Camino Fulgencio Narváez, 135, 2ºA, Ciutat Vella, Valencia",Ciutat Vella,Ahorcamiento,39.495966,-0.389544,1993,9,Friday,Problemas económicos
1993-09-18,20:20,2015-07-29 20:20,Roque Alba-Somoza,94976274M,56,Masculino,"Avenida Calle de Vera Nuñez, 108, Russafa, Valencia",Russafa,Ahorcamiento,39.467456,-0.347153,1993,9,Wednesday,
1993-09-24,05:46,2001-12-12 05:46,Haroldo Matías Monreal Piñeiro,89964091M,49,Masculino,"Calle Plaza de Joel Rosales, 139, 5ºC, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.454751,-0.365829,1993,9,Wednesday,Depresión diagnosticada
1993-09-28,20:34,2007-01-17 20:34,Sosimo Segura Manjón,84932501X,46,Masculino,"Plaza Avenida Pío Nieto, 138, Malvarrosa, Valencia",Malvarrosa,Intoxicación medicamentosa,39.464932,-0.317604,1993,9,Wednesday,Sin antecedentes conocidos
1993-10-13,05:27,2010-05-05 05:27,María Teresa Hervás Cuenca,78043121G,18,Femenino,"Plaza C. de Dominga Reyes, 87, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.466332,-0.389396,1993,10,Wednesday,Intento previo
1993-10-14,17:19,2014-01-27 17:19,Gabino de Luque,38855998M,46,Masculino,"Calle Via de Beatriz Calleja, 51, Russafa, Valencia",Russafa,Ahorcamiento,39.45935,-0.372347,1993,10,Monday,Depresión diagnosticada
1993-10-15,09:52,2005-05-08 09:52,Juanita Chamorro Fabra,92844702G,70,Femenino,"Plaça C. de Trinidad Galván, 25, 3º2, La Xerea, Valencia",La Xerea,Intoxicación medicamentosa,39.471502,-0.359508,1993,10,Sunday,
1993-10-17,19:51,2025-04-14 19:51,Marino Camino Sala,85158204Z,41,Masculino,"Plaza Paseo María José Rosado, 76, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.464492,-0.360938,1993,10,Monday,Abuso de sustancias
1993-10-22,20:54,2012-06-05 20:54,Cecilio Benavent Lluch,63182430G,60,Masculino,"Plaça Ronda de Jesusa Morales, 121, 5º1, Russafa, Valencia",Russafa,Ahorcamiento,39.460996,-0.361065,1993,10,Tuesday,Sin antecedentes conocidos
1993-11-04,20:41,2005-04-26 20:41,Quique Fito Robledo Osorio,54836082B,29,Masculino,"Carrer Pasadizo de Vicenta Somoza, 119, 8ºB, Poblats Marítims, Valencia",Poblats Marítims,Sumersión,39.461915,-0.314004,1993,11,Tuesday,Sin antecedentes conocidos
1993-11-06,13:59,2012-09-21 13:59,Juan Manuel Royo Albero,60246095X,53,Masculino,"Plaça C. de Ainoa Jáuregui, 44, Russafa, Valencia",Russafa,Intoxicación medicamentosa,39.461637,-0.364695,1993,11,Friday,Enfermedad crónica
1993-11-07,17:46,2013-09-04 17:46,Néstor Armengol-Cabanillas,47354880L,28,Masculino,"Carrer Pasaje de Roberto Moles, 4, La Xerea, Valencia",La Xerea,Ahorcamiento,39.471889,-0.381277,1993,11,Wednesday,Trastorno bipolar
1993-11-11,19:23,2025-09-19 19:23,Anselma Codina Correa,25003358N,64,Femenino,"Carrer Pasadizo Rosalva Aparicio, 110, Patraix, Valencia",Patraix,Ahorcamiento,39.455773,-0.40277,1993,11,Friday,Problemas económicos
1993-11-19,18:04,1985-10-21 18:04,Natalio Feijoo,30428651L,49,Masculino,"Plaça Rambla Casandra Ariza, 49, Malvarrosa, Valencia",Malvarrosa,Precipitación,39.494414,-0.309804,1993,11,Monday,Sin antecedentes conocidos
1993-11-23,14:21,1988-02-04 14:21,Daniel Acero-Planas,40558998Q,67,Masculino,"Plaza C. de Rafaela Becerra, 93, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.462639,-0.31329,1993,11,Thursday,Abuso de sustancias
1993-12-01,16:52,1989-03-19 16:52,Abril Lola Trujillo Tejera,44993129T,43,Femenino,"Plaça Alameda Verónica Posada, 52, Patraix, Valencia",Patraix,Ahorcamiento,39.454444,-0.411024,1993,12,Sunday,Intento previo
1993-12-08,18:53,1995-03-20 18:53,Leopoldo Cabanillas Salgado,73391831G,51,Masculino,"Plaza Camino Débora Sierra, 2, Jesús, Valencia",Jesús,Ahorcamiento,39.447827,-0.329919,1993,12,Monday,Enfermedad crónica
1993-12-12,12:19,1990-06-16 12:19,Dora Landa Enríquez,50750934P,72,Femenino,"Carrer C. Román Méndez, 107, Malvarrosa, Valencia",Malvarrosa,Ahorcamiento,39.457246,-0.317758,1993,12,Saturday,Duelo reciente
1993-12-13,16:11,2011-05-01 16:11,Arsenio Donato Sureda Bermejo,24848878T,31,Masculino,"Plaça Pasadizo de Cayetano Zabala, 34, Russafa, Valencia",Russafa,Corte/punzante,39.455345,-0.365806,1993,12,Sunday,Sin antecedentes conocidos
1993-12-13,20:29,2010-06-21 20:29,Manu Belda Matas,68922751P,47,Femenino,"Calle C. Olimpia Campo, 48, Russafa, Valencia",Russafa,Ahorcamiento,39.454564,-0.382958,1993,12,Monday,Problemas económicos
1993-12-14,22:04,2018-10-28 22:04,Nazaret Portero Larrea,28023391F,39,Masculino,"Calle Cuesta Eustaquio Abascal, 15, Russafa, Valencia",Russafa,Ahorcamiento,39.452953,-0.359316,1993,12,Sunday,Duelo reciente
1993-12-16,21:09,2018-08-24 21:09,Josep Teo Guzmán Valls,56488499Q,50,Masculino,"Plaça Ronda Elodia Aguilera, 85, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.439662,-0.391724,1993,12,Friday,Enfermedad crónica
1993-12-17,23:05,1993-09-30 23:05,Alejo Tomas Pedrosa,85339864C,46,Masculino,"Carrer Ronda de Ángeles Pedraza, 66, Jesús, Valencia",Jesús,Precipitación,39.452108,-0.346469,1993,12,Thursday,Abuso de sustancias
1993-12-23,08:39,2006-12-03 08:39,Galo Gonzalez,53568260H,38,Masculino,"Plaza Pasadizo de Teobaldo Sandoval, 119, El Carme, Valencia",El Carme,Otros,39.466147,-0.359005,1993,12,Sunday,Intento previo
1993-12-26,18:37,1991-12-04 18:37,Vicente Erasmo Rico Tamarit,60300871T,37,Masculino,"Carrer Plaza Gastón Borrell, 134, L'Eixample, Valencia",L'Eixample,Otros,39.476789,-0.358842,1993,12,Wednesday,Depresión diagnosticada
1993-12-26,17:34,1981-04-05 17:34,Poncio Torrecilla Rueda,50695005S,28,Masculino,"Plaza Avenida Flora Alcázar, 21, Malvarrosa, Valencia",Malvarrosa,Ahorcamiento,39.473605,-0.312296,1993,12,Sunday,Abuso de sustancias
1994-01-07,08:53,1988-06-26 08:53,Amando Ferrer Capdevila,78572457H,73,Masculino,"Carrer Pasaje María Luisa Galindo, 142, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.462146,-0.369465,1994,1,Sunday,Abuso de sustancias
1994-01-10,18:13,1982-05-06 18:13,Miriam Botella Alcázar,69103568E,82,Femenino,"Plaza Vial Plinio Marqués, 7, Campanar, Valencia",Campanar,Arma de fuego,39.481283,-0.404417,1994,1,Thursday,Sin antecedentes conocidos
1994-01-13,22:43,2000-01-30 22:43,Rosendo Lobo Ferrán,29258428J,60,Masculino,"Calle Glorieta Dalila Zurita, 105, El Carme, Valencia",El Carme,Ahorcamiento,39.470529,-0.36222,1994,1,Sunday,Abuso de sustancias
1994-01-22,22:03,1991-05-14 22:03,Jose Carlos de Soriano,12738143F,36,Masculino,"Avenida Avenida Ramón Ojeda, 90, Russafa, Valencia",Russafa,Intoxicación medicamentosa,39.466656,-0.361875,1994,1,Tuesday,
1994-01-27,13:22,1982-04-07 13:22,Ruperto Juan González,50660713Q,63,Masculino,"Plaza Camino de Eligio Medina, 147, Malvarrosa, Valencia",Malvarrosa,Intoxicación medicamentosa,39.474686,-0.316614,1994,1,Wednesday,
1994-02-18,08:09,1993-05-06 08:09,Buenaventura Boix,51191284T,61,Masculino,"Avenida Cañada de Fernando Rodrigo, 146, 6ºD, L'Eixample, Valencia",L'Eixample,Intoxicación medicamentosa,39.469739,-0.35335,1994,2,Thursday,Enfermedad crónica
1994-02-23,22:45,2023-08-11 22:45,Gabriel Luís Sarmiento,34924955F,18,Masculino,"Plaça Acceso de Luis Arévalo, 46, Quatre Carreres, Valencia",Quatre Carreres,Precipitación,39.456451,-0.347019,1994,2,Friday,Duelo reciente
1994-02-25,23:58,1990-08-01 23:58,Micaela Sureda Casanova,99103000W,58,Femenino,"Plaça Plaza Fabio Jáuregui, 105, 8º2, El Carme, Valencia",El Carme,Otros,39.475274,-0.38181,1994,2,Wednesday,Enfermedad crónica
1994-02-26,01:02,1993-06-26 01:02,Antonio Canales Cózar,69741176R,57,Masculino,"Avenida C. Tomasa Escamilla, 96, El Carme, Valencia",El Carme,Sumersión,39.466482,-0.378856,1994,2,Saturday,
1994-03-03,05:02,1986-03-03 05:02,Abilio Vera Muñoz,24675889V,25,Masculino,"Avenida Vial de Álvaro Montero, 23, Russafa, Valencia",Russafa,Intoxicación medicamentosa,39.455453,-0.346612,1994,3,Monday,Problemas económicos
1994-03-05,10:06,1989-04-20 10:06,Rafael Silva-Gomez,33517361J,72,Masculino,"Calle Camino de Marco Uribe, 93, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.465364,-0.350934,1994,3,Thursday,
1994-03-13,18:58,1993-09-11 18:58,Chucho Corral Cuéllar,42264248T,29,Masculino,"Plaça Rambla Leonor Machado, 4, 7ºB, L'Eixample, Valencia",L'Eixample,Sumersión,39.471977,-0.356053,1994,3,Saturday,Duelo reciente
